ticker,entry_date,entry_price,sl_price,tp_price,exit_date,exit_price,target_pct,sl_pct,outcome,pnl_pct
TIL,2022-09-28,108.56,103.06,133.8,2022-10-27,103.06,23.25,5.07,LOSS,-5.07
TIL,2023-02-21,153.12,151.37,191.9,2023-02-24,151.37,25.32,1.15,LOSS,-1.15
TIL,2024-09-06,380.67,364.65,435.15,2024-09-16,364.65,14.31,4.21,LOSS,-4.21
TIL,2024-10-25,319.48,314.52,388.0,2024-10-28,314.52,21.45,1.55,LOSS,-1.55
TIL,2025-07-22,367.2,357.05,409.0,2025-07-25,357.05,11.38,2.76,LOSS,-2.76
TIL,2026-02-16,239.52,236.97,269.5,2026-02-17,236.97,12.52,1.07,LOSS,-1.07
TIL,2026-05-20,184.28,182.03,235.0,2026-05-29,182.03,27.53,1.22,LOSS,-1.22
TIL,2026-08-07,236.4,233.44,271.94,2026-08-10,233.44,15.03,1.25,LOSS,-1.25
BECTORFOOD,2022-04-18,296.3,283.14,372.85,2022-05-11,283.14,25.84,4.44,LOSS,-4.44
BECTORFOOD,2022-09-22,353.75,344.9,390.7,2022-09-26,344.9,10.45,2.5,LOSS,-2.5
BECTORFOOD,2023-03-14,520.0,501.4,574.7,2023-04-03,574.7,10.52,3.58,WIN,10.52
BECTORFOOD,2025-04-07,1344.69,1293.5,1558.95,2025-04-09,1558.95,15.93,3.81,WIN,15.93
BECTORFOOD,2026-02-04,226.51,217.42,257.62,2026-02-11,217.42,13.73,4.01,LOSS,-4.01
BECTORFOOD,2026-07-07,173.84,169.05,191.69,2026-07-08,169.05,10.26,2.76,LOSS,-2.76
AEGISVOPAK,2025-07-28,252.98,242.35,282.3,2025-07-29,242.35,11.59,4.2,LOSS,-4.2
AEGISVOPAK,2026-05-14,194.69,188.38,221.0,2026-06-05,188.38,13.51,3.24,LOSS,-3.24
CAPACITE,2021-02-23,202.38,199.98,228.45,2021-02-26,199.98,12.88,1.18,LOSS,-1.18
CAPACITE,2021-06-18,197.0,191.0,219.0,2021-07-06,219.0,11.17,3.05,WIN,11.17
CAPACITE,2021-11-11,169.28,166.32,187.15,2021-11-22,166.32,10.56,1.75,LOSS,-1.75
CAPACITE,2021-12-20,173.22,168.05,193.75,2021-12-21,168.05,11.85,2.99,LOSS,-2.99
CAPACITE,2022-05-09,112.9,110.88,134.6,2022-05-10,110.88,19.22,1.79,LOSS,-1.79
CAPACITE,2022-12-21,145.48,141.55,162.0,2022-12-22,141.55,11.36,2.7,LOSS,-2.7
CAPACITE,2023-08-14,196.21,186.85,233.9,2023-09-01,233.9,19.21,4.77,WIN,19.21
CAPACITE,2024-01-16,265.68,253.05,294.75,2024-01-24,253.05,10.94,4.75,LOSS,-4.75
CAPACITE,2025-09-26,294.05,282.0,334.0,2025-09-30,282.0,13.59,4.1,LOSS,-4.1
CAPACITE,2026-03-05,217.99,207.6,274.0,2026-03-12,207.6,25.69,4.77,LOSS,-4.77
CAPACITE,2026-05-21,216.19,205.61,267.9,2026-06-23,267.9,23.92,4.9,WIN,23.92
CAPACITE,2026-07-22,217.68,211.0,287.0,2026-07-24,211.0,31.85,3.07,LOSS,-3.07
CAPACITE,2026-09-01,210.04,202.1,231.7,2026-09-02,202.1,10.31,3.78,LOSS,-3.78
DIAMONDYD,2021-03-19,630.99,601.35,727.1,2021-03-30,601.35,15.23,4.7,LOSS,-4.7
DIAMONDYD,2021-10-28,682.05,670.0,784.45,2021-11-12,784.45,15.01,1.77,WIN,15.01
DIAMONDYD,2022-06-20,680.15,657.5,750.0,2022-06-22,657.5,10.27,3.33,LOSS,-3.33
DIAMONDYD,2023-08-21,860.55,835.05,968.0,2023-09-11,968.0,12.49,2.96,WIN,12.49
DIAMONDYD,2024-02-07,1203.18,1190.13,1450.0,2024-02-12,1190.13,20.51,1.08,LOSS,-1.08
DIAMONDYD,2024-07-22,857.28,848.38,943.9,2024-07-23,848.38,10.1,1.04,LOSS,-1.04
DIAMONDYD,2025-01-27,1007.52,980.1,1155.05,2025-01-28,980.1,14.64,2.72,LOSS,-2.72
DIAMONDYD,2025-05-08,1111.0,1076.13,1295.7,2025-05-09,1076.13,16.62,3.14,LOSS,-3.14
DIAMONDYD,2026-01-27,1067.65,1020.5,1208.6,2026-03-02,1020.5,13.2,4.42,LOSS,-4.42
GMDCLTD,2021-02-10,58.08,55.9,64.1,2021-02-15,55.9,10.37,3.75,LOSS,-3.75
GMDCLTD,2021-10-20,72.55,69.5,83.25,2021-11-12,69.5,14.75,4.2,LOSS,-4.2
GMDCLTD,2021-12-20,67.03,65.8,74.15,2021-12-30,74.15,10.63,1.83,WIN,10.63
GMDCLTD,2022-05-10,170.62,165.82,198.75,2022-05-11,165.82,16.48,2.81,LOSS,-2.81
GMDCLTD,2024-02-09,416.27,405.0,502.9,2024-02-12,405.0,20.81,2.71,LOSS,-2.71
GMDCLTD,2024-05-08,398.25,387.95,445.4,2024-05-09,387.95,11.84,2.59,LOSS,-2.59
GMDCLTD,2024-07-19,395.72,389.05,439.9,2024-07-22,389.05,11.16,1.69,LOSS,-1.69
GMDCLTD,2024-12-20,333.12,320.4,374.3,2024-12-23,320.4,12.36,3.82,LOSS,-3.82
GMDCLTD,2025-10-20,559.85,537.2,642.0,2025-11-19,537.2,14.67,4.05,LOSS,-4.05
GMDCLTD,2026-02-17,539.84,513.0,627.0,2026-04-15,627.0,16.15,4.97,WIN,16.15
GMDCLTD,2026-04-24,660.8,636.57,771.9,2026-05-15,636.57,16.81,3.67,LOSS,-3.67
AROGRANITE,2021-11-17,66.3,65.39,73.8,2021-11-18,65.39,11.31,1.37,LOSS,-1.37
AROGRANITE,2022-01-24,77.08,73.6,86.85,2022-01-25,73.6,12.68,4.51,LOSS,-4.51
AROGRANITE,2022-12-23,46.28,45.39,57.7,2022-12-26,45.39,24.69,1.91,LOSS,-1.91
AROGRANITE,2023-05-03,40.64,40.19,45.4,2023-05-15,40.19,11.72,1.09,LOSS,-1.09
AROGRANITE,2023-07-11,40.12,39.2,45.95,2023-07-13,45.95,14.52,2.31,WIN,14.52
AROGRANITE,2024-08-05,54.19,53.05,61.79,2024-08-20,61.79,14.04,2.09,WIN,14.04
AROGRANITE,2024-09-06,58.34,57.22,64.99,2024-09-11,57.22,11.4,1.92,LOSS,-1.92
AROGRANITE,2026-02-23,27.73,27.32,31.85,2026-02-24,27.32,14.86,1.46,LOSS,-1.46
AROGRANITE,2026-04-24,26.18,24.92,33.8,2026-06-02,24.92,29.13,4.79,LOSS,-4.79
JAYBARMARU,2021-06-07,244.93,240.37,325.0,2021-06-08,240.37,32.69,1.86,LOSS,-1.86
JAYBARMARU,2021-07-20,213.68,209.15,240.0,2021-07-21,209.15,12.32,2.12,LOSS,-2.12
JAYBARMARU,2021-10-20,196.5,192.41,219.95,2021-10-25,192.41,11.93,2.08,LOSS,-2.08
JAYBARMARU,2022-03-28,148.45,142.0,165.0,2022-03-31,142.0,11.15,4.34,LOSS,-4.34
JAYBARMARU,2022-06-13,134.12,132.66,154.95,2022-06-14,132.66,15.53,1.09,LOSS,-1.09
JAYBARMARU,2022-10-21,173.09,169.5,202.55,2022-11-21,169.5,17.02,2.07,LOSS,-2.07
JAYBARMARU,2024-08-05,107.93,103.0,124.8,2024-09-04,103.0,15.63,4.57,LOSS,-4.57
JAYBARMARU,2024-11-13,90.06,86.49,106.0,2024-12-23,86.49,17.7,3.96,LOSS,-3.96
JAYBARMARU,2025-05-06,59.99,57.23,68.85,2025-05-15,68.85,14.77,4.6,WIN,14.77
JAYBARMARU,2025-10-07,99.68,94.83,111.85,2025-10-13,94.83,12.21,4.86,LOSS,-4.86
JAYBARMARU,2026-03-16,85.7,82.7,115.89,2026-03-23,82.7,35.23,3.5,LOSS,-3.5
JAYBARMARU,2026-05-14,85.8,82.11,100.5,2026-05-20,100.5,17.13,4.3,WIN,17.13
JAYBARMARU,2026-07-20,167.87,166.14,191.0,2026-07-23,166.14,13.78,1.03,LOSS,-1.03
SADBHIN,2021-03-18,21.65,20.89,28.15,2021-03-19,20.89,30.02,3.52,LOSS,-3.52
SADBHIN,2021-12-17,14.47,14.11,16.2,2021-12-20,14.11,11.92,2.54,LOSS,-2.54
SADBHIN,2022-12-19,6.1,5.89,7.25,2022-12-22,5.89,18.85,3.43,LOSS,-3.43
SADBHIN,2023-07-03,3.71,3.66,4.65,2023-07-05,3.66,25.25,1.33,LOSS,-1.33
SADBHIN,2024-03-13,7.58,7.38,9.25,2024-03-14,7.38,22.11,2.63,LOSS,-2.63
SADBHIN,2024-07-26,5.78,5.51,6.73,2024-08-12,6.73,16.49,4.63,WIN,16.49
SADBHIN,2024-12-23,6.82,6.62,8.51,2024-12-26,6.62,24.87,2.82,LOSS,-2.82
SADBHIN,2025-03-11,4.92,4.77,6.0,2025-03-17,4.77,21.95,3.01,LOSS,-3.01
SADBHIN,2025-04-29,4.65,4.59,5.46,2025-04-30,4.59,17.29,1.32,LOSS,-1.32
SADBHIN,2025-10-07,3.75,3.57,5.02,2025-11-26,3.57,34.05,4.57,LOSS,-4.57
SADBHIN,2026-02-17,3.51,3.46,4.79,2026-02-24,3.46,36.47,1.56,LOSS,-1.56
SADBHIN,2026-06-22,2.79,2.75,3.11,2026-06-23,2.75,11.67,1.18,LOSS,-1.18
AWL,2022-06-13,603.25,589.05,769.0,2022-06-14,589.05,27.48,2.35,LOSS,-2.35
AWL,2022-08-24,670.98,657.0,761.6,2022-08-29,657.0,13.51,2.08,LOSS,-2.08
AWL,2023-06-26,394.42,377.0,509.0,2023-08-09,377.0,29.05,4.42,LOSS,-4.42
AWL,2023-12-11,369.85,361.15,410.5,2023-12-19,361.15,10.99,2.35,LOSS,-2.35
AWL,2024-01-17,357.77,352.6,397.8,2024-01-18,352.6,11.19,1.45,LOSS,-1.45
AWL,2024-03-12,344.96,336.0,408.95,2024-03-13,336.0,18.55,2.6,LOSS,-2.6
USHAMART,2021-03-19,31.07,29.55,37.7,2021-04-01,37.7,21.32,4.91,WIN,21.32
USHAMART,2021-11-15,88.39,84.6,102.55,2021-11-18,84.6,16.02,4.29,LOSS,-4.29
USHAMART,2021-12-20,87.19,84.9,97.25,2022-01-11,97.25,11.54,2.62,WIN,11.54
USHAMART,2022-09-16,129.25,125.4,154.7,2022-09-26,125.4,19.69,2.98,LOSS,-2.98
USHAMART,2023-01-23,187.75,181.8,209.0,2023-01-27,181.8,11.32,3.17,LOSS,-3.17
USHAMART,2026-06-23,469.38,459.05,518.0,2026-07-06,518.0,10.36,2.2,WIN,10.36
ALPHAGEO,2021-03-18,194.25,191.07,219.4,2021-03-19,191.07,12.95,1.64,LOSS,-1.64
ALPHAGEO,2021-04-12,194.06,191.52,219.7,2021-04-13,191.52,13.21,1.31,LOSS,-1.31
ALPHAGEO,2021-08-05,321.44,306.95,366.0,2021-08-11,306.95,13.86,4.51,LOSS,-4.51
ALPHAGEO,2021-10-20,415.77,398.1,511.25,2021-10-29,398.1,22.96,4.25,LOSS,-4.25
ALPHAGEO,2022-02-11,335.64,320.15,409.9,2022-02-15,320.15,22.13,4.61,LOSS,-4.61
ALPHAGEO,2022-09-06,287.33,276.8,326.45,2022-09-08,326.45,13.62,3.66,WIN,13.62
ALPHAGEO,2024-03-13,319.04,306.9,404.9,2024-03-14,306.9,26.91,3.8,LOSS,-3.8
ALPHAGEO,2024-04-15,346.6,336.06,394.75,2024-04-16,394.75,13.89,3.04,WIN,13.89
ALPHAGEO,2025-01-27,390.35,374.96,470.0,2025-01-28,374.96,20.4,3.94,LOSS,-3.94
ALPHAGEO,2025-09-22,258.53,250.0,286.5,2025-09-23,250.0,10.82,3.3,LOSS,-3.3
ALPHAGEO,2026-02-16,207.48,200.57,230.0,2026-02-17,200.57,10.85,3.33,LOSS,-3.33
MOALPHA50,2026-08-03,53.57,53.2,62.0,2026-09-16,53.2,15.74,0.69,LOSS,-0.69
SAGILITY,2025-01-29,41.88,40.17,51.37,2025-02-04,51.37,22.66,4.08,WIN,22.66
SAGILITY,2025-05-27,42.01,40.0,48.69,2025-05-28,40.0,15.91,4.78,LOSS,-4.78
SAGILITY,2026-08-19,41.86,40.28,46.24,2026-08-28,46.24,10.45,3.79,WIN,10.45
SNOWMAN,2021-03-02,51.59,50.94,57.85,2021-03-17,50.94,12.14,1.26,LOSS,-1.26
SNOWMAN,2022-05-11,32.9,32.42,38.9,2022-05-12,32.42,18.24,1.45,LOSS,-1.45
SNOWMAN,2022-11-21,35.06,33.6,38.95,2022-12-05,38.95,11.09,4.17,WIN,11.09
SNOWMAN,2023-06-16,42.21,41.18,46.75,2023-07-03,46.75,10.75,2.44,WIN,10.75
SNOWMAN,2023-09-13,50.19,48.7,56.3,2023-10-09,48.7,12.18,2.96,LOSS,-2.96
SNOWMAN,2024-08-05,75.43,72.08,89.0,2024-09-23,89.0,18.0,4.43,WIN,18.0
SNOWMAN,2024-10-01,81.94,80.11,91.65,2024-10-03,80.11,11.85,2.24,LOSS,-2.24
SNOWMAN,2025-05-09,46.96,45.3,56.36,2025-05-23,56.36,20.01,3.54,WIN,20.01
POLICYBZR,2022-01-21,893.59,860.35,1052.95,2022-01-24,860.35,17.83,3.72,LOSS,-3.72
POLICYBZR,2022-02-08,874.75,865.26,972.4,2022-02-10,865.26,11.16,1.08,LOSS,-1.08
POLICYBZR,2022-06-07,592.86,579.1,748.0,2022-06-08,579.1,26.17,2.32,LOSS,-2.32
POLICYBZR,2022-09-05,480.16,459.5,597.3,2022-10-12,459.5,24.4,4.3,LOSS,-4.3
POLICYBZR,2023-04-10,584.81,572.5,655.6,2023-04-17,572.5,12.1,2.11,LOSS,-2.11
POLICYBZR,2025-04-07,1387.28,1352.34,1698.0,2025-04-21,1698.0,22.4,2.52,WIN,22.4
POLICYBZR,2025-05-20,1640.08,1574.0,1853.7,2025-06-05,1853.7,13.03,4.03,WIN,13.03
POLICYBZR,2026-06-05,1512.2,1464.0,1701.1,2026-06-22,1701.1,12.49,3.19,WIN,12.49
RCOM,2024-09-23,1.96,1.94,2.45,2024-09-30,1.94,24.84,1.13,LOSS,-1.13
RCOM,2025-07-14,1.44,1.4,1.62,2025-07-21,1.4,12.89,2.72,LOSS,-2.72
EMBDL,2024-09-06,127.94,122.0,150.99,2024-09-19,122.0,18.02,4.64,LOSS,-4.64
EMBDL,2024-12-20,120.44,117.49,140.8,2024-12-23,117.49,16.91,2.45,LOSS,-2.45
EMBDL,2025-01-28,134.62,131.18,163.69,2025-02-12,131.18,21.59,2.56,LOSS,-2.56
EMBDL,2026-01-23,60.22,59.2,73.0,2026-01-28,59.2,21.21,1.7,LOSS,-1.7
EMBDL,2026-06-24,59.82,57.0,67.23,2026-07-10,67.23,12.39,4.71,WIN,12.39
EMBDL,2026-08-12,61.66,59.81,69.6,2026-09-01,59.81,12.87,3.01,LOSS,-3.01
NTPC,2024-10-25,399.31,387.5,442.5,2024-11-12,387.5,10.82,2.96,LOSS,-2.96
BALKRISHNA,2021-06-03,21.45,21.14,25.55,2021-06-04,21.14,19.11,1.46,LOSS,-1.46
BALKRISHNA,2021-10-12,21.74,20.99,24.5,2021-10-19,24.5,12.71,3.45,WIN,12.71
BALKRISHNA,2021-12-01,24.42,23.91,27.8,2021-12-02,23.91,13.82,2.11,LOSS,-2.11
BALKRISHNA,2022-02-25,42.5,41.45,58.1,2022-02-28,41.45,36.71,2.47,LOSS,-2.47
BALKRISHNA,2022-04-11,51.06,50.29,57.9,2022-04-12,50.29,13.39,1.51,LOSS,-1.51
BALKRISHNA,2022-09-20,37.07,36.68,40.8,2022-09-21,36.68,10.05,1.07,LOSS,-1.07
BALKRISHNA,2023-10-20,29.12,27.8,34.0,2023-10-23,27.8,16.74,4.55,LOSS,-4.55
BALKRISHNA,2024-08-05,24.12,23.4,27.8,2024-08-19,23.4,15.27,2.98,LOSS,-2.98
NATHBIOGEN,2022-09-07,174.94,170.0,205.0,2022-09-22,170.0,17.18,2.82,LOSS,-2.82
NATHBIOGEN,2023-08-14,216.7,209.5,242.05,2023-09-01,209.5,11.7,3.32,LOSS,-3.32
NATHBIOGEN,2024-01-23,215.38,206.25,238.9,2024-02-12,206.25,10.92,4.24,LOSS,-4.24
NATHBIOGEN,2024-05-09,194.96,185.55,214.5,2024-05-13,185.55,10.02,4.83,LOSS,-4.83
NATHBIOGEN,2025-01-08,179.93,171.48,207.95,2025-01-10,171.48,15.58,4.69,LOSS,-4.69
NATHBIOGEN,2025-03-26,150.06,145.41,169.99,2025-03-28,145.41,13.29,3.1,LOSS,-3.1
NATHBIOGEN,2025-07-15,207.28,200.0,238.69,2025-07-16,200.0,15.15,3.51,LOSS,-3.51
SANGINITA,2021-11-23,26.01,25.45,47.2,2021-11-29,25.45,81.45,2.16,LOSS,-2.16
SANGINITA,2022-05-06,22.0,21.58,26.0,2022-05-09,21.58,18.18,1.9,LOSS,-1.9
SANGINITA,2022-09-26,21.0,20.5,25.75,2022-10-25,20.5,22.62,2.38,LOSS,-2.38
SANGINITA,2023-03-29,18.51,18.32,24.25,2023-03-30,18.32,30.99,1.07,LOSS,-1.07
SANGINITA,2024-02-21,28.88,27.8,34.05,2024-02-23,27.8,17.92,3.72,LOSS,-3.72
SANGINITA,2024-05-20,23.38,22.67,26.4,2024-05-21,22.67,12.94,3.01,LOSS,-3.01
SANGINITA,2025-09-16,9.86,9.75,10.95,2025-09-18,9.75,11.11,1.05,LOSS,-1.05
SANGINITA,2026-02-06,10.26,10.11,12.5,2026-02-09,12.5,21.86,1.46,WIN,21.86
IFCI,2021-06-25,14.74,14.55,16.4,2021-06-29,14.55,11.28,1.25,LOSS,-1.25
IFCI,2021-12-16,16.72,16.48,18.85,2021-12-17,16.48,12.71,1.44,LOSS,-1.44
IFCI,2024-06-27,59.94,57.4,67.35,2024-07-12,67.35,12.37,4.23,WIN,12.37
IFCI,2025-05-06,41.78,40.11,47.61,2025-05-07,40.11,13.96,3.99,LOSS,-3.99
IFCI,2026-03-02,55.93,53.78,68.13,2026-03-04,53.78,21.81,3.84,LOSS,-3.84
IFCI,2026-06-18,85.3,83.72,95.8,2026-06-19,83.72,12.3,1.85,LOSS,-1.85
IFCI,2026-09-16,75.49,72.71,84.19,,,11.52,3.69,OPEN,0.0
LOKESHMACH,2021-06-22,45.92,45.44,55.4,2021-06-23,45.44,20.63,1.05,LOSS,-1.05
LOKESHMACH,2021-09-24,50.95,49.4,59.05,2021-10-22,49.4,15.9,3.04,LOSS,-3.04
LOKESHMACH,2021-11-10,50.77,49.5,58.65,2021-11-16,58.65,15.51,2.51,WIN,15.51
LOKESHMACH,2022-11-04,109.16,106.18,121.85,2022-11-17,106.18,11.62,2.73,LOSS,-2.73
LOKESHMACH,2024-09-26,367.92,351.4,426.15,2024-10-24,351.4,15.83,4.49,LOSS,-4.49
LOKESHMACH,2025-06-02,165.74,162.65,198.0,2025-06-03,162.65,19.47,1.86,LOSS,-1.86
LOKESHMACH,2026-01-20,165.7,161.01,194.69,2026-01-21,161.01,17.49,2.83,LOSS,-2.83
LOKESHMACH,2026-03-25,184.76,182.16,232.0,2026-04-10,232.0,25.57,1.41,WIN,25.57
SAURASHCEM,2024-08-02,129.76,126.77,146.0,2024-08-05,126.77,12.51,2.31,LOSS,-2.31
SAURASHCEM,2025-01-10,109.85,105.82,129.2,2025-01-13,105.82,17.61,3.67,LOSS,-3.67
SAURASHCEM,2025-06-18,86.32,83.0,98.4,2025-06-19,83.0,13.99,3.85,LOSS,-3.85
TENNIND,2026-02-16,533.5,527.52,589.8,2026-02-25,589.8,10.55,1.12,WIN,10.55
GALLANTT,2021-04-12,47.86,46.53,56.65,2021-04-15,46.53,18.36,2.78,LOSS,-2.78
GALLANTT,2021-09-20,68.97,67.15,78.1,2021-09-21,67.15,13.23,2.65,LOSS,-2.65
GALLANTT,2022-03-22,63.1,62.32,69.95,2022-03-23,62.32,10.86,1.24,LOSS,-1.24
GALLANTT,2022-05-12,61.94,59.5,72.9,2022-05-27,72.9,17.7,3.94,WIN,17.7
GALLANTT,2022-06-16,73.3,70.55,84.5,2022-06-17,70.55,15.28,3.75,LOSS,-3.75
GALLANTT,2023-01-30,65.03,62.3,74.9,2023-02-03,62.3,15.19,4.19,LOSS,-4.19
GALLANTT,2024-03-12,199.01,195.03,235.1,2024-03-13,195.03,18.13,2.0,LOSS,-2.0
GALLANTT,2024-12-16,339.51,324.85,401.45,2025-01-10,324.85,18.24,4.32,LOSS,-4.32
GALLANTT,2025-02-12,309.52,305.96,369.0,2025-02-14,305.96,19.21,1.15,LOSS,-1.15
GALLANTT,2025-06-06,432.71,419.22,508.8,2025-06-20,508.8,17.58,3.12,WIN,17.58
GALLANTT,2025-10-21,598.15,574.95,754.05,2025-10-23,574.95,26.06,3.88,LOSS,-3.88
GALLANTT,2025-12-17,536.42,514.0,678.0,2025-12-18,514.0,26.39,4.18,LOSS,-4.18
GALLANTT,2026-02-16,539.67,530.74,610.0,2026-03-06,530.74,13.03,1.66,LOSS,-1.66
IOB,2021-02-22,16.01,15.54,20.65,2021-02-23,15.54,28.96,2.93,LOSS,-2.93
IOB,2021-07-20,24.06,23.56,29.0,2021-07-21,23.56,20.52,2.08,LOSS,-2.08
IOB,2024-05-07,62.29,59.55,69.7,2024-05-13,59.55,11.9,4.39,LOSS,-4.39
IOB,2025-05-06,35.92,35.12,39.7,2025-05-07,35.12,10.52,2.23,LOSS,-2.23
IOB,2025-06-12,38.84,37.65,42.8,2025-06-13,37.65,10.18,3.08,LOSS,-3.08
IOB,2026-01-21,34.37,33.8,38.02,2026-01-27,33.8,10.63,1.65,LOSS,-1.65
ORIENTPPR,2021-03-17,28.16,27.52,31.2,2021-03-18,27.52,10.79,2.27,LOSS,-2.27
ORIENTPPR,2021-06-29,29.09,28.12,32.9,2021-07-07,32.9,13.11,3.34,WIN,13.11
ORIENTPPR,2022-09-26,30.02,28.6,34.3,2022-10-07,34.3,14.24,4.75,WIN,14.24
ORIENTPPR,2023-02-14,38.46,37.22,43.75,2023-02-23,37.22,13.75,3.22,LOSS,-3.22
ORIENTPPR,2024-06-04,43.99,42.55,56.95,2024-06-05,42.55,29.47,3.27,LOSS,-3.27
ORIENTPPR,2025-05-09,22.43,21.57,26.35,2025-05-14,26.35,17.46,3.84,WIN,17.46
ORIENTPPR,2026-08-14,16.96,16.65,18.8,2026-08-19,16.65,10.83,1.84,LOSS,-1.84
HERCULES,2021-04-12,116.94,112.7,130.6,2021-04-19,112.7,11.68,3.62,LOSS,-3.62
HERCULES,2021-06-18,138.54,135.15,155.85,2021-06-30,155.85,12.5,2.45,WIN,12.5
HERCULES,2021-11-29,141.06,137.0,157.5,2021-11-30,137.0,11.65,2.88,LOSS,-2.88
HERCULES,2022-05-09,144.11,139.0,161.8,2022-05-10,139.0,12.27,3.55,LOSS,-3.55
HERCULES,2022-12-23,200.81,191.35,238.0,2023-01-09,238.0,18.52,4.71,WIN,18.52
HERCULES,2023-02-22,197.88,190.1,219.0,2023-03-24,190.1,10.68,3.93,LOSS,-3.93
HERCULES,2024-01-24,403.4,395.6,454.75,2024-01-29,454.75,12.73,1.93,WIN,12.73
HERCULES,2024-10-11,530.0,510.1,710.0,2024-10-14,510.1,33.96,3.75,LOSS,-3.75
HERCULES,2024-12-26,213.95,201.56,311.0,2025-01-13,201.56,45.36,5.79,LOSS,-5.79
HERCULES,2025-04-09,152.69,150.2,174.57,2025-04-21,174.57,14.33,1.63,WIN,14.33
HERCULES,2025-11-07,174.73,169.1,224.99,2025-11-10,169.1,28.77,3.22,LOSS,-3.22
BIOFILCHEM,2021-06-14,66.46,64.35,85.5,2021-06-28,64.35,28.64,3.18,LOSS,-3.18
BIOFILCHEM,2021-07-23,69.12,66.83,92.15,2021-08-10,66.83,33.31,3.33,LOSS,-3.33
BIOFILCHEM,2021-10-20,63.34,62.05,75.3,2021-10-25,62.05,18.89,2.03,LOSS,-2.03
BIOFILCHEM,2022-07-29,50.9,48.71,62.5,2022-09-26,48.71,22.79,4.31,LOSS,-4.31
BIOFILCHEM,2022-11-17,50.88,48.02,64.75,2022-12-26,64.75,27.27,5.62,WIN,27.27
BIOFILCHEM,2023-10-18,49.71,48.0,55.9,2023-10-23,48.0,12.45,3.44,LOSS,-3.44
BIOFILCHEM,2023-12-20,53.28,50.75,63.5,2024-01-25,63.5,19.19,4.74,WIN,19.19
BIOFILCHEM,2024-02-28,64.84,62.96,75.5,2024-03-05,62.96,16.44,2.89,LOSS,-2.89
BIOFILCHEM,2024-05-02,69.33,67.96,77.6,2024-05-03,67.96,11.94,1.96,LOSS,-1.96
BIOFILCHEM,2024-10-07,69.47,65.95,91.87,2024-10-22,65.95,32.25,5.05,LOSS,-5.05
METALIETF,2024-10-16,9.27,9.02,10.67,2024-10-25,9.02,15.04,2.75,LOSS,-2.75
VIJAYA,2022-04-19,407.18,391.0,477.0,2022-05-10,391.0,17.15,3.97,LOSS,-3.97
VIJAYA,2023-12-06,617.7,608.45,686.1,2023-12-07,608.45,11.07,1.5,LOSS,-1.5
VIJAYA,2024-06-14,789.95,759.05,880.0,2024-06-25,759.05,11.4,3.91,LOSS,-3.91
VIJAYA,2024-12-12,1087.56,1063.16,1249.95,2024-12-16,1063.16,14.93,2.24,LOSS,-2.24
VIJAYA,2025-04-01,966.74,955.35,1159.4,2025-04-02,955.35,19.93,1.18,LOSS,-1.18
VIJAYA,2025-08-20,1033.83,1005.8,1164.7,2025-08-21,1005.8,12.66,2.71,LOSS,-2.71
VIJAYA,2025-09-26,1015.85,985.0,1120.4,2025-10-09,985.0,10.29,3.04,LOSS,-3.04
MEGASOFT,2021-05-03,12.14,11.78,15.0,2021-05-10,11.78,23.58,2.94,LOSS,-2.94
MEGASOFT,2021-06-10,11.89,11.5,13.2,2021-06-24,13.2,11.04,3.26,WIN,11.04
MEGASOFT,2021-12-02,29.34,28.61,35.0,2021-12-07,35.0,19.3,2.48,WIN,19.3
MEGASOFT,2022-04-26,50.25,48.51,60.35,2022-04-27,48.51,20.1,3.46,LOSS,-3.46
MEGASOFT,2022-06-09,44.28,42.1,52.9,2022-06-13,42.1,19.48,4.91,LOSS,-4.91
MEGASOFT,2022-11-16,34.02,32.67,42.45,2022-12-22,32.67,24.76,3.98,LOSS,-3.98
MEGASOFT,2023-10-25,44.71,42.5,52.1,2023-10-26,42.5,16.52,4.95,LOSS,-4.95
MEGASOFT,2024-05-28,67.24,64.2,76.95,2024-06-03,64.2,14.45,4.52,LOSS,-4.52
MEGASOFT,2024-07-10,68.23,67.01,75.99,2024-07-19,67.01,11.37,1.79,LOSS,-1.79
MEGASOFT,2024-10-25,65.56,64.84,72.49,2024-10-28,64.84,10.56,1.1,LOSS,-1.1
MEGASOFT,2025-01-14,90.84,86.73,111.0,2025-01-16,86.73,22.2,4.52,LOSS,-4.52
MEGASOFT,2025-06-20,86.83,83.02,106.87,2025-06-23,83.02,23.09,4.38,LOSS,-4.38
MEGASOFT,2025-09-29,155.22,152.16,174.0,2025-09-30,152.16,12.1,1.97,LOSS,-1.97
MEGASOFT,2025-12-09,186.28,183.15,214.4,2025-12-10,183.15,15.09,1.68,LOSS,-1.68
MEGASOFT,2026-01-20,179.37,176.22,208.9,2026-01-21,176.22,16.46,1.76,LOSS,-1.76
RELTD,2024-10-28,126.88,122.25,150.28,2024-10-29,122.25,18.45,3.65,LOSS,-3.65
RELTD,2025-02-11,118.24,115.63,143.0,2025-02-12,115.63,20.94,2.2,LOSS,-2.2
RELTD,2025-07-28,132.38,127.0,154.09,2025-07-29,127.0,16.4,4.06,LOSS,-4.06
RELTD,2025-09-30,158.11,155.91,174.98,2025-10-08,155.91,10.67,1.39,LOSS,-1.39
RELTD,2026-05-06,135.98,131.0,155.7,2026-05-12,131.0,14.5,3.66,LOSS,-3.66
